PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME
78481,1982-83,00,1610612752,NYK,31.0,82,0.0,1472.0,168,331,0.508,0.0,1.0,0.0,106,180,0.589,176.0,267.0,443.0,49,35.0,131.0,102.0,210,442,Marvin Webster
78481,1983-84,00,1610612752,NYK,32.0,76,5.0,1290.0,112,239,0.469,0.0,0.0,0.0,66,117,0.564,146.0,220.0,366.0,53,34.0,100.0,85.0,187,290,Marvin Webster
78500,1981-82,00,1610612752,NYK,31.0,18,12.0,451.0,86,194,0.443,2.0,8.0,0.25,36,47,0.766,9.0,13.0,22.0,100,19.0,8.0,47.0,61,210,Paul Westphal
78500,1982-83,00,1610612752,NYK,32.0,80,59.0,1978.0,318,693,0.459,14.0,48.0,0.292,148,184,0.804,19.0,96.0,115.0,439,87.0,16.0,196.0,180,798,Paul Westphal
200778,2012-13,00,1610612752,NYK,30.0,57,16.0,435.0,50,116,0.431,14.0,41.0,0.341,11,19,0.579,5.0,43.0,48.0,29,13.0,4.0,17.0,44,125,James White
78514,1987-88,00,1610612752,NYK,23.0,12,0.0,117.0,17,46,0.37,0.0,1.0,0.0,9,13,0.692,1.0,2.0,3.0,10,1.0,0.0,13.0,14,43,Tony White
2404,2008-09,00,1610612752,NYK,26.0,25,0.0,330.0,54,102,0.529,0.0,1.0,0.0,27,53,0.509,31.0,51.0,82.0,14,8.0,5.0,20.0,48,135,Chris Wilcox
78534,1984-85,00,1610612752,NYK,23.0,54,16.0,917.0,116,233,0.498,0.0,2.0,0.0,66,122,0.541,86.0,176.0,262.0,16,21.0,16.0,64.0,155,298,Eddielee Wilkins
78534,1986-87,00,1610612752,NYK,25.0,24,10.0,454.0,56,127,0.441,0.0,1.0,0.0,27,58,0.466,45.0,62.0,107.0,6,9.0,2.0,28.0,67,139,Eddielee Wilkins
78534,1988-89,00,1610612752,NYK,27.0,71,2.0,584.0,114,245,0.465,0.0,1.0,0.0,61,111,0.55,72.0,76.0,148.0,7,10.0,16.0,56.0,110,289,Eddielee Wilkins
78534,1989-90,00,1610612752,NYK,28.0,79,0.0,972.0,141,310,0.455,0.0,2.0,0.0,89,147,0.605,114.0,151.0,265.0,16,18.0,18.0,73.0,152,371,Eddielee Wilkins
78534,1990-91,00,1610612752,NYK,29.0,68,1.0,668.0,114,255,0.447,0.0,1.0,0.0,51,90,0.567,69.0,111.0,180.0,15,17.0,7.0,50.0,91,279,Eddielee Wilkins
202682,2015-16,00,1610612752,NYK,25.0,80,9.0,1435.0,254,565,0.45,44.0,150.0,0.293,194,256,0.758,47.0,249.0,296.0,75,29.0,9.0,61.0,69,746,Derrick Williams
2421,2002-03,00,1610612752,NYK,23.0,21,0.0,167.0,9,33,0.273,6.0,16.0,0.375,4,6,0.667,3.0,15.0,18.0,34,7.0,2.0,17.0,20,28,Frank Williams
2421,2003-04,00,1610612752,NYK,24.0,56,3.0,711.0,80,208,0.385,18.0,60.0,0.3,41,48,0.854,8.0,45.0,53.0,121,25.0,6.0,63.0,58,219,Frank Williams
1006,1992-93,00,1610612752,NYK,35.0,55,0.0,571.0,72,175,0.411,0.0,0.0,0.0,14,21,0.667,44.0,102.0,146.0,19,21.0,28.0,22.0,78,158,Herb Williams
1006,1993-94,00,1610612752,NYK,36.0,70,3.0,774.0,103,233,0.442,0.0,1.0,0.0,27,42,0.643,56.0,126.0,182.0,28,18.0,43.0,39.0,108,233,Herb Williams
1006,1994-95,00,1610612752,NYK,37.0,56,3.0,743.0,82,180,0.456,0.0,0.0,0.0,23,37,0.622,23.0,109.0,132.0,27,13.0,45.0,40.0,108,187,Herb Williams
1006,1995-96,00,1610612752,NYK,38.0,43,2.0,540.0,59,144,0.41,1.0,4.0,0.25,13,20,0.65,14.0,68.0,82.0,27,13.0,31.0,22.0,75,132,Herb Williams
1006,1996-97,00,1610612752,NYK,39.0,21,2.0,184.0,18,46,0.391,0.0,1.0,0.0,3,4,0.75,9.0,22.0,31.0,5,4.0,5.0,5.0,18,39,Herb Williams
1006,1997-98,00,1610612752,NYK,40.0,27,0.0,178.0,18,43,0.419,0.0,0.0,0.0,1,8,0.125,6.0,23.0,29.0,4,6.0,9.0,5.0,34,37,Herb Williams
1006,1998-99,00,1610612752,NYK,41.0,6,0.0,34.0,4,8,0.5,0.0,0.0,0.0,2,2,1.0,3.0,3.0,6.0,0,0.0,2.0,2.0,2,10,Herb Williams
786,1985-86,00,1610612752,NYK,22.0,81,53.0,2025.0,437,934,0.468,7.0,25.0,0.28,132,237,0.557,92.0,116.0,208.0,161,68.0,9.0,157.0,155,1013,Gerald Wilkins
786,1986-87,00,1610612752,NYK,23.0,80,73.0,2758.0,633,1302,0.486,26.0,74.0,0.351,235,335,0.701,120.0,174.0,294.0,354,88.0,18.0,214.0,165,1527,Gerald Wilkins
786,1987-88,00,1610612752,NYK,24.0,81,78.0,2703.0,591,1324,0.446,39.0,129.0,0.302,191,243,0.786,106.0,164.0,270.0,326,90.0,22.0,212.0,183,1412,Gerald Wilkins
786,1988-89,00,1610612752,NYK,25.0,81,58.0,2414.0,462,1025,0.451,51.0,172.0,0.297,186,246,0.756,95.0,149.0,244.0,274,115.0,22.0,169.0,166,1161,Gerald Wilkins
786,1989-90,00,1610612752,NYK,26.0,82,80.0,2609.0,472,1032,0.457,39.0,125.0,0.312,208,259,0.803,133.0,238.0,371.0,330,95.0,21.0,194.0,188,1191,Gerald Wilkins
786,1990-91,00,1610612752,NYK,27.0,68,56.0,2164.0,380,804,0.473,9.0,43.0,0.209,169,206,0.82,78.0,129.0,207.0,275,82.0,23.0,161.0,181,938,Gerald Wilkins
786,1991-92,00,1610612752,NYK,28.0,82,82.0,2344.0,431,964,0.447,38.0,108.0,0.352,116,159,0.73,74.0,132.0,206.0,219,76.0,17.0,113.0,195,1016,Gerald Wilkins
78560,1970-71,00,1610612752,NYK,25.0,5,,13.0,1,1,1.0,,,,2,3,0.667,,,0.0,2,,,,3,4,Milt Williams
42,1994-95,00,1610612752,NYK,23.0,41,23.0,503.0,60,133,0.451,0.0,8.0,0.0,17,38,0.447,42.0,56.0,98.0,49,20.0,4.0,41.0,87,137,Monty Williams
42,1995-96,00,1610612752,NYK,24.0,14,0.0,62.0,7,22,0.318,0.0,0.0,0.0,5,8,0.625,9.0,8.0,17.0,4,2.0,0.0,5.0,9,19,Monty Williams
78571,1977-78,00,1610612752,NYK,23.0,81,,1550.0,305,689,0.443,,,,146,207,0.705,85.0,124.0,209.0,363,108.0,15.0,242.0,211,756,Ray Williams
78571,1978-79,00,1610612752,NYK,24.0,81,,2370.0,575,1257,0.457,,,,251,313,0.802,104.0,187.0,291.0,504,128.0,19.0,285.0,274,1401,Ray Williams
78571,1979-80,00,1610612752,NYK,25.0,82,,2582.0,687,1384,0.496,7.0,37.0,0.189,333,423,0.787,149.0,263.0,412.0,512,167.0,24.0,256.0,295,1714,Ray Williams
78571,1980-81,00,1610612752,NYK,26.0,79,,2742.0,616,1335,0.461,16.0,68.0,0.235,312,382,0.817,122.0,199.0,321.0,432,185.0,37.0,235.0,270,1560,Ray Williams
78571,1983-84,00,1610612752,NYK,29.0,76,63.0,2230.0,418,939,0.445,25.0,81.0,0.309,263,318,0.827,67.0,200.0,267.0,449,162.0,26.0,219.0,274,1124,Ray Williams
200761,2010-11,00,1610612752,NYK,25.0,64,11.0,1323.0,164,385,0.426,85.0,212.0,0.401,41,49,0.837,60.0,179.0,239.0,47,39.0,51.0,46.0,164,454,Shawne Williams
200749,2010-11,00,1610612752,NYK,27.0,17,6.0,198.0,21,39,0.538,0.0,0.0,0.0,24,29,0.828,19.0,31.0,50.0,13,5.0,4.0,6.0,34,66,Shelden Williams
78570,1979-80,00,1610612752,NYK,22.0,57,,556.0,104,267,0.39,0.0,4.0,0.0,58,90,0.644,65.0,56.0,121.0,36,19.0,8.0,49.0,73,266,Sly Williams
78570,1980-81,00,1610612752,NYK,23.0,67,,1976.0,349,708,0.493,2.0,8.0,0.25,185,268,0.69,159.0,257.0,416.0,180,116.0,18.0,141.0,199,885,Sly Williams
78570,1981-82,00,1610612752,NYK,24.0,60,27.0,1521.0,349,628,0.556,2.0,9.0,0.222,131,173,0.757,100.0,127.0,227.0,142,77.0,16.0,114.0,153,831,Sly Williams
78570,1982-83,00,1610612752,NYK,25.0,68,6.0,1385.0,314,647,0.485,2.0,19.0,0.105,176,259,0.68,94.0,196.0,290.0,133,73.0,3.0,133.0,166,806,Sly Williams
1627786,2017-18,00,1610612752,NYK,23.0,17,1.0,290.0,49,100,0.49,11.0,33.0,0.333,19,27,0.704,21.0,38.0,59.0,15,19.0,4.0,18.0,32,128,Troy Williams
78589,1991-92,00,1610612752,NYK,25.0,15,0.0,64.0,12,27,0.444,1.0,2.0,0.5,8,10,0.8,6.0,9.0,15.0,8,2.0,2.0,2.0,4,33,Kennard Winchester
1629685,2023-24,00,1610612752,NYK,27.0,3,0.0,7.0,1,2,0.5,1.0,2.0,0.5,0,0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1,3,Dylan Windler
766,1998-99,00,1610612752,NYK,35.0,20,0.0,92.0,7,16,0.438,0.0,0.0,0.0,0,0,0.0,3.0,5.0,8.0,5,4.0,0.0,6.0,10,14,David Wingate
766,1999-00,00,1610612752,NYK,36.0,7,0.0,32.0,1,9,0.111,0.0,0.0,0.0,0,0,0.0,1.0,1.0,2.0,3,1.0,2.0,2.0,7,2,David Wingate
78596,1972-73,00,1610612752,NYK,25.0,13,,59.0,9,22,0.409,,,,2,6,0.333,,,16.0,1,,,,9,20,Harthorne Wingo
78596,1973-74,00,1610612752,NYK,26.0,60,,536.0,82,172,0.477,,,,48,76,0.632,72.0,94.0,166.0,25,7.0,14.0,,85,212,Harthorne Wingo
78596,1974-75,00,1610612752,NYK,27.0,82,,1686.0,233,506,0.46,,,,141,187,0.754,163.0,293.0,456.0,84,48.0,35.0,,215,607,Harthorne Wingo
78596,1975-76,00,1610612752,NYK,28.0,57,,533.0,72,163,0.442,,,,40,60,0.667,46.0,61.0,107.0,18,19.0,8.0,,59,184,Harthorne Wingo
2417,2005-06,00,1610612752,NYK,25.0,49,16.0,1013.0,129,254,0.508,22.0,60.0,0.367,49,76,0.645,44.0,146.0,190.0,47,32.0,13.0,61.0,96,329,Qyntel Woods
78614,1980-81,00,1610612752,NYK,23.0,81,,949.0,165,373,0.442,1.0,5.0,0.2,49,64,0.766,33.0,64.0,97.0,75,36.0,12.0,54.0,95,380,Mike Woodson
1897,2013-14,00,1610612752,NYK,34.0,29,1.0,388.0,56,141,0.397,17.0,54.0,0.315,10,16,0.625,18.0,41.0,59.0,17,24.0,8.0,19.0,44,139,Metta World Peace
78620,1986-87,00,1610612752,NYK,25.0,14,0.0,138.0,20,46,0.435,0.0,1.0,0.0,12,28,0.429,25.0,28.0,53.0,1,3.0,6.0,13.0,20,52,Brad Wright
78638,1950-51,00,1610612752,NYK,25.0,66,,,302,853,0.354,,,,231,298,0.775,,,228.0,136,,,,150,835,Max Zaslofsky
78638,1951-52,00,1610612752,NYK,26.0,66,,2113.0,322,958,0.336,,,,287,380,0.755,,,194.0,156,,,,183,931,Max Zaslofsky
78638,1952-53,00,1610612752,NYK,27.0,29,,722.0,123,320,0.384,,,,98,142,0.69,,,75.0,55,,,,81,344,Max Zaslofsky
221,2001-02,00,1610612752,NYK,31.0,56,41.0,1726.0,189,452,0.418,0.0,0.0,0.0,116,146,0.795,149.0,311.0,460.0,60,37.0,48.0,47.0,132,494,Clar. Weatherspoon
221,2002-03,00,1610612752,NYK,32.0,79,19.0,2026.0,186,414,0.449,0.0,0.0,0.0,149,194,0.768,214.0,385.0,599.0,68,69.0,36.0,63.0,174,521,Clar. Weatherspoon
221,2003-04,00,1610612752,NYK,33.0,15,1.0,218.0,18,40,0.45,0.0,0.0,0.0,18,19,0.947,14.0,36.0,50.0,13,8.0,2.0,9.0,19,54,Clar. Weatherspoon
78437,1983-84,00,1610612752,NYK,23.0,82,0.0,1324.0,216,518,0.417,4.0,15.0,0.267,208,263,0.791,74.0,93.0,167.0,284,127.0,15.0,194.0,202,644,Darrell Walker
78437,1984-85,00,1610612752,NYK,24.0,82,66.0,2489.0,430,989,0.435,0.0,17.0,0.0,243,347,0.7,128.0,150.0,278.0,408,167.0,21.0,204.0,244,1103,Darrell Walker
78437,1985-86,00,1610612752,NYK,25.0,81,35.0,2023.0,324,753,0.43,0.0,10.0,0.0,190,277,0.686,100.0,120.0,220.0,337,146.0,36.0,192.0,216,838,Darrell Walker
966,2004-05,00,1610612752,NYK,32.0,79,4.0,1211.0,122,243,0.502,0.0,5.0,0.0,115,172,0.669,115.0,168.0,283.0,41,55.0,10.0,65.0,155,359,Jerome Williams
433,1996-97,00,1610612752,NYK,37.0,74,4.0,1502.0,175,326,0.537,0.0,1.0,0.0,115,179,0.642,166.0,231.0,397.0,53,40.0,38.0,79.0,204,465,Buck Williams
433,1997-98,00,1610612752,NYK,38.0,41,6.0,738.0,75,149,0.503,0.0,0.0,0.0,52,71,0.732,78.0,105.0,183.0,21,17.0,15.0,38.0,93,202,Buck Williams
